id,sr,cobo,fecha,mes,anio,ing_telmex,ing_cisco,problema,diagnostico,responsable,codigo_cierre,subtipo,detalle_subtipo,tecnologia,observacion,clli
5642,685999074,MA190103497,Jan 18 2019 22:09:00,Jan,2019,Adrian Hernandez,Analin Sanchez,Telmex reporta el equipo SALIXMISO00-AGR17-38 aislado.,"No se detecta falla en el transporte Cisco Carrier, Telmex informa que los  problemas en la fibra son debido a quema de pastizal.. Telmex repara la fibra.. ",Telmex,Terceros,Fibra Externa (Plant Ext),"",CE,"",SALIXMISO00-AGR17-38
5643,686008153, MA190103992,Jan 21 2019 17:22:00,Jan,2019,Agustin Maldonado,Eric Caballero,"Telmex reporta  agregador 16 (TXGRXPESO01-AGR16-38) de la CTL Estrella  con  alta temperatura en el sitio,  el equipo se reinicio.","El equipo  se encuentra operando con la fuente del módulo 2 . Se realiza el cambio de la fuente de poder del módulo 1 sin soporte Cisco, el equipo se encuentra en operación normal.. Personal en sitio que la sala se encontraba en 40 °C ",Telmex,Terceros,Clima,"",CE,"",TXGRXPESO01-AGR16-38
5647,685965448,MA190101581,Jan 14 2019 17:08:00,Jan,2019,Jorge Gonzalez,Ilich Rondon,Telmex reporta que se tiene problemas con la fuente de poder 1 en el equipo (CSCTXLSGO00-AGR12-38) de la Central SANGILBERTO.,"Se encuentra el equipo operando solo con la fuente de poder 2.. Se restablece el cableado de la fuente de poder 1, el equipo opera en condiciones normales. Se genera  auditoria en sitio. ",Telmex,Terceros,Fuerza,"",CE,"",CSCTXLSGO00-AGR12-38
5648,685970925,MA190101334,Jan 15 2019 10:57:00,Jan,2019,Jorge Gonzalez,Ilich Rondon,"Telmex reporta fuente de poder dañada del nodo agregador CSCTXLVAO00-AGR16-38, sin afectación de servicios","Se detecta daño de la fuente de poder del módulo 2 por falla de energía en la central de mantenimiento, tomando en cuenta que el equipo no posee sistemade puesta tierra habilitado para descargas o variaciones de energía, el diagnostico se realizó con personal de Cisco en sitio.. Se sustituyó la fuente de poder dañada y se hizo auditoría de la central para la detección de anomalías que pueda afectar el funcionamiento del equipo, se hacen recomendaciones al cliente para que haga las reparaciones correspondientes y se ajuste a la norma la central de mantenimiento. La parte usada para normalizar la redundancia de energía del nodo fue generada con el SR 685965448",Telmex,Terceros,Fuerza,"",CE,"",CSCTXLVAO00-AGR16-38
5649,686033978,MA190100638,Jan 24 2019 15:59:00,Jan,2019,Eleuterio Garcia,Eric Caballero,Telmex reporta alarmada la fuente de alimentación del  modulo 2  del agregador 16 (TQPQJAITO01-AGR16-38) CTL-BOSQUES HINNES.,"Se realiza inspección física (instalación, clima, tierras físicas y voltaje en fusibles) de la sala sin encontrar anomalías en la sala.",Telmex,Mejora Continua,Auditoria en Sitio,"",CE,"",TQPQJAITO01-AGR16-38
5650,686036684,MA190105008,Jan 25 2019 04:19:00,Jan,2019,Jazmin Cortes,Ilich Rondon,Telmex reporta adyacencia OSPF down entre equipo agregador ECTPXMGVO01-AGR2-06 y distribuidor 1 del clúster.,"Se detecta XFP dañado luego de realizar pruebas de loop y reset fisico, las pruebas fueron ejecutadas con el personal encargado de la central de mantenimiento, se envia refaccion.. Se sustituye el XFP dañado restableciendo la adyacencia OSPF y garantizando la alta disponibilidad en el transporte, el cambio fue ejecutado por Telmex sin ayuda de soporte Cisco. ",Cisco,Hardware,Dañado,"",CE,"",ECTPXMGVO01-AGR2-06
5783,685896512,6990143,Jan 02 2019 20:06:00,Jan,2019,Oscar Perrusquia,Eduardo Servin,TMX-OPT/ ONS15454/ A-208/ CRNVXOBOA02/GAPS EN F10-1303-0099,"Se detecta daño del nodo, se realiza diagnostico con personal de Telmex en la central de mantenimiento. Soporte Telmex autoriza uso de SWITCH 3800 que se encontraba en custodia del encargado de la central de mantenimiento Se realiza sustitucion del equipo dañado y se configura con la informacion de respaldo  El caso se mantuvo en observación durante 5 días a solicitud del cliente.",Telmex,Terceros,Fibra interna (Inter Shelf),"",Optica,"",CRNVXOBOA02
5784,685910037,SISA 6996876,Jan 04 2019 22:11:00,Jan,2019,Oscar Perrusquia,Jorge Mendoza,685910037-TMX-OPT/NCS2000/WDM_OT40_188UCEN/GUADJAPRO0I/Servicio GE 1SI-1703-0003 afectado,-,Telmex,Terceros,Fibra externa (Planta Ext),"",Optica,"",GUADJAPRO0I
5785,685920881,0,Jan 21 2019 10:00:00,Jan,2019,Daniel Carranza,Carlos Amador,Sev. 3 TMX-OPT/ONS 15454/Anillo 1/MNTRXLMAA0C/RMA request ,-,Telmex,Mejora Continua,Documentación,"",Optica,"",MNTRXLMAA0C 
5786,685929585,7001963,Jan 08 2019 15:09:00,Jan,2019,Oscar Perrusquia,Marvic González, TMX-OPT/ ONS15454/ Bancomer/ CDMVDF78O00/ D32-0708-0254 affected,-,Telmex,Terceros,Fuerza,"",Optica,"",CDMVDF78O00
5787,685930180,MA190101331,Jan 08 2019 18:18:00,Jan,2019,Oscar Perrusquía,Marvin González,TMX-OPT/ ONS15454/A-204/ CDMXDFPPA07 & CDMXDFPIA01/ Ring commuted,-,Telmex,Hardware,Fuera de Soporte,"",Optica,"",CDMXDFPPA07 
5788,685930597, SISA 6933223,Jan 08 2019 23:00:00,Jan,2019,Mallela Vazquez,Jorge Mendoza,TMX-OPT/ONS15454/Anillo 203/CDMXDFMCA02/Intervención 2019S643016,-,Telmex,Intervención,N/A,"",Optica,"",CDMXDFMCA02
5789,685931004,MA181103188,Jan 08 2019 23:42:00,Jan,2019,Mallela Vazquez,Carlos Amador,"TMX-OPT/ONS15454/Anillo 364/CDMXDFBOO0N/Intervencion EQPT, E1_42 ,Slot:17",-,Telmex,Intervención,N/A,"",Optica,"",CDMXDFPPA07 
5790,685934991,7004100,Jan 09 2019 08:30:00,Jan,2019,Samuel Arguello,Eduardo Servin,TMX-OPT/ONS 15454/Anillo 203/CDMXDFESA04/ SERVICIO F30-1108-0018 con gaps,-,Telmex,Error de ejecución,Ampliación,"",Optica,"",CDMXDFESA04
5791,685945735,7005865,Jan 10 2019 13:27:00,Jan,2019,Samuel Arguello,Eduardo Servin,TMX-OPT/ONS 15305 /Anillo 301/ ZPPNJA48O00/13 E1 afectados,-,Telmex,Terceros,Fibra interna (Inter Shelf),"",Optica,"",ZPPNJA48O00
5792,685948288,MA181102862,Jan 11 2019 01:00:00,Jan,2019,Mallela Vazquez,Jorge Mendoza,TMX-OPT/ONS15454/RACANGDL13 ROADM/TQPQJATLO0C/Intervención 2019S643185 - Cambio de tarjeta AR_XP,-,Telmex,Intervención,N/A,"",Optica,"",TQPQJATLO0C
5793,685964602,"7013418, MA190102490",Jan 14 2019 13:32:00,Jan,2019,Samuel Arguello,Eduardo Servin,TMX-OPT/ONS 15454 /Anillo 193/CDMXDFVNA08/ Afectación de enlace STM-1,-,Telmex,Hardware,Fuera de Soporte,"",Optica,"",CDMXDFVNA08
5794,685992185,0,Jan 17 2019 20:01:00,Jan,2019,Sergio Navarrete,Marvic González,TMX-OPT/ ONS15305/ Clientes/ CDMXDFFXO00/ Apoyo con servicio D32-1408-0069,-,Telmex,Terceros,Ciena,"",Optica,"",CDMXDFFXO00 
5795,686001474,MA190103808,Jan 20 2019 14:35:00,Jan,2019,Giovanni Beltran,Luis Hernández,TMX-OPT/ONS15305/Topologia 13-A/APDCXLARA00/15305 Aislado,-,Telmex,Terceros,Fibra externa (Planta Ext),"",Optica,"",APDCXLARA00
5796,686006594,N/A,Jan 22 2019 12:00:00,Jan,2019,Sergio Navarrete,Eduardo Servin,TMX-OPT/NCS2000/TQPQJATLO20/Mejora continua,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",TQPQJATLO20
5797,686012977,N/A,Jan 22 2019 09:40:00,Jan,2019,Sergio Navarrete,Eduardo Servin,TMX-OPT/NCS2000/GUADJAFRO0I/Mejora continua tarjeta 100G Fresno,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",GUADJAFRO0I
5798,686013804,N/A,Jan 22 2019 11:00:00,Jan,2019,Sergio Navarrete,Eduardo Servin,012219 686013804 TMX-OPT/NCS2000/GUADJATGO26/Mejora continua tarjeta 100G CTG,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",GUADJATGO26
5799,686035391,MA190103048,Jan 25 2019 00:00:00,Jan,2019,Mallela Vazquez,Jorge Mendoza,TMX-OPT/NCS2000/ANILLO_OT40_160UCEN/GUADJATGO26/Mejora continua- Cambio de tarjetas 100G-LC-C,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",GUADJATGO26
5800,686035412,MA190103048,Jan 24 2019 23:40:00,Jan,2019,Mallela Vazquez,Jorge Mendoza,TMX-OPT/NCS2000/ANILLO_OT40_160UCEN/GUADJAPRO0J/Mejora continua- Cambio de tarjeta 100G-LC-C,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",GUADJAPRO0J
5801,686042355,MA190103032,Jan 25 2019 23:00:00,Jan,2019,Mallela Vazquez,Jorge Mendoza,TMX-OPT/NCS2000/ANILLO_OT40_160UCEN/BGMSJABUO08/Mejora continua- Cambio de tarjeta 100G-LC-C,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",BGMSJABUO08
5802,686042359,MA190103032,Jan 25 2019 23:50:00,Jan,2019,Mallela Vazquez,Jorge Mendoza,TMX-OPT/NCS2000/ANILLO_OT40_160UCEN/ZPPNJAESO0C/Mejora continua- Cambio de tarjeta 100G-LC-C,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",ZPPNJAESO0C
5803,686043391,MA190103223,Jan 26 2019 18:00:00,Jan,2019,Oscar Perrusquia,Jorge Mendoza,TMX-OPT/NCS2000/WDM_OT40_175UOCC/GUADJADOO05/Mejora continua- Cambio de tarjeta 100G-LC-C,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",GUADJADOO05
5804,686053963,MA181000301,Jan 29 2019 02:00:00,Jan,2019,Giovanni Beltran,Luis Hernández,MW TMX-OPT/ONS 15454/ A-426 DWDM /CDMXDFVLO67/Ventana de Mantenimiento.,-,Telmex,Intervención,N/A,"",Optica,"",CDMXDFVLO67
5805,686071138,MA181102687,Jan 30 2019 19:49:00,Jan,2019,Oscar Soriano,Marvic González,TMX-OPT/ ONS15305/ Topología 14/ APDCXLBDO00/ Out of management,-,Telmex,Error de ejecución,Configuración ,"",Optica,"",APDCXLBDO00 
5806,686071960,MA181102687,Jan 31 2019 00:35:00,Jan,2019,Giovanni Beltran,Luis Hernández,OPT-MX/ONS15454/NCGZXLPUA01/Anillo 5/15 servicios afectados,-,Telmex,Hardware,Fuera de Soporte,"",Optica,"",NCGZXLPUA01
5807,686077574,0,Jan 31 2019 13:03:00,Jan,2019,Sergio Navarrete,Eduardo Servin,TMX-OPT/ONS 15454 /DWDM II/MNTRXLMAO2S/ LOS Shelf 3 slot1 Line RX,-,Telmex,Terceros,Fibra externa (Planta Ext),"",Optica,"",MNTRXLMAO2S
5808,686079840,MA190106110,Jan 31 2019 20:14:00,Jan,2019,Oscar Soriano,Marvic González,TMX-OPT/ ONS15454/ A-197 y 200/ CDMXDFATA00/ Out of management,-,Telmex,Error de ejecución,Configuración ,"",Optica,"",CDMXDFATA00
5551,685693677,MA181105139,Nov 26 2018 13:08,Dec,2018,Jazmin Cortes,Analin Sanchez,Telmex reporta tarjeta del módulo 4 del equipo TRENXDVAO01-AGR5-06 power down.,Se detecta tarjeta del slot 1 con reinicios constantes y posteriormente queda en estado power down. La tarjeta presenta falla en el componente EARL. Se reemplaza la tarjeta del slot 1 con refacción de Ambulancia. La central es zona de alto riesgo y no fue posible migrar los servicios en el momento de la afectación.,Cisco,Hardware,Dañado,"",CE,"",TRENXDVAO01-AGR5-06
5552,685695324,MA181105163,Nov 26 2018 15:55,Dec,2018,Agustin Maldonado,Ilich Rondon,Telmex reporta falla en tarjeta de línea módulo 3 con puertos bloqueados,"Se detectan errores de medio en la interface Te 2/21 del agregador 3. Telmex solicita realizar el envió del módulo óptico. Se realiza el cambio de la refacción. El problema persiste posterior al cambio, se solicita realizar la revisión de la fibra óptica y traspasos. Telmex detecta problema en su fibra externa.",Cisco,Hardware,Reset,"",CE,"",GUADJAFRO04-AGR5-06
5553,685697108,6932715,Nov 26 2018 19:35,Dec,2018,Agustin Maldonado,Eric Caballero,Telmex reporta 3 servicios Telcel afectados en la tarjeta de línea del módulo 4 del equipo XOXCOAXOO0I-AGR10-06 de la central XOXOCOTLAN.,No se tiene acceso al nodo. Se crea plan de trabajo para realizar SSO. En espera de fecha para ejecución de la actividad,Cisco,Hardware,Reset,"",CE,"",XOXCOAXOO0I-AGR10-06
5554,685699471,MA181105278,Nov 27 2018 03:26,Dec,2018,Eleuterio Garcia,Mario Galeana,Telmex reporta afectación de servicios HSI en AGR5 de CTL-SAN BUENAVENTURA.,Se envía plan de trabajo para aplicar reset a la tarjeta del agregador Itzaes. Se detecta alta temperatura a la entrada del equipo.,Cisco,Hardware,Dañado,"",CE,"",SPAZXMSBO01-AGR5-06
5555,685706825,MA181105024,Nov 27 2018 18:05,Dec,2018,Agustin Maldonado,Eric Caballero,Telmex reporta oscilaciones en la troncal entre el agregador 3 y el agregador 14 de la central Cuencame.,"No se detecta falla en los componentes de transporte de CE para el servicio. Uninet modifica la política que restringía el BW del servicio, posterior a esta modificacion se soluciona el problema.",Telmex,Terceros,Fibra Externa (Plant Ext),"",CE,"",CCCCDUCUO01-AGR14-38
5556,685714864,MA181105613,Nov 28 2018 15:36,Dec,2018,Jazmin Cortes,Ilich Rondon,Cisco reporta nodo fuera de gestión por saturacion en las lineas VTY del nodo agregador BHDHOABDO0C-AGR1-06 de la central Bahía de Huatulco.,"Se realiza swithover para recuperar la gestión del nodo, posterior a esta acción la tarjeta RSP 5 presenta constantes reinicios, se realiza el cambio de la misma con un RMA enviado proactivamente para realizar la actividad.",Telmex,Consulta,N/A,"",CE,"",BHDHOABDO0C-AGR1-06
5557,685722078,MA181105739,Nov 29 2018 12:11,Dec,2018,Jazmin Cortes,Analin Sanchez,Telmex reporta errores de selene en el slot 4 del  agregador MERDYUITO0H-AGR6-06.,Soporte Telmex (Jorge González) identifica las interfaces TenG 1/21-22 con oscilaciones. Telmex migra las interfaces a los puertos TenG 2/3-4. Posterior a la migración las interfaces se mantienen operando de manera correcta.,Telmex,Consulta,N/A,"",CE,"",MERDYUITO0H-AGR6-06
5558,685730916,6938061,Nov 30 2018 12:44,Dec,2018,Luz Hernández,Analin Sanchez,Telmex reporta problema de ancho de banda en el servicio para el evento Cisco Live.,"Telmex realiza el reset de la tarjeta durante la ventana de mantenimiento, pero el problema persiste. Se realiza el cambio por RMA y se normalizan las interfaces sin apoyo de soporte Cisco.",Telmex,Terceros,Uninet,"",CE,"",CNCUQO19O03-AGR20-38
5559,685734001,MA181105613,Dec 01 2018 12:01,Dec,2018,Jorge Gonzalez,Mario Galeana,Telmex autoriza ventana de mantenimiento para recuperar gestión del nodo AGR1 de CTL-BAHIA DE HUATULCO.,"Personal en sitio realiza auditoria de la sala y el equipo CDVCXTURO02-AGR3-06, no se detectó anomalía que pudiera provocar el daño de la fuente de poder. Se realiza reemplazo por RMA.",Cisco,Hardware,Dañado,"",CE,"",BHDHOABDO0C-AGR1-06
5560,685734737,SISA6943019,Dec 02 2018 03:22,Dec,2018,Jorge Gonzalez,Mario Galeana,Telmex solicita plan de trabajo para normalizar tarjeta del slot 1 del AGR4 de CTL-LOS OLIVOS.,Se realiza inspección de la sala con apoyo de personal de CM. Durante la validación no se identifica problema en sitio. Se genera plan de trabajo para realizar limpieza del slot 3 y 4 del equipo.,Telmex,Consulta,N/A,"",CE,"",MINAXMLSO01-AGR4-06
5561,685747650,SISA6943019,Dec 04 2018 07:43,Dec,2018,Jorge Gonzalez,Eric Caballero,Telmex autoriza la ventana para normalizar la tarjeta del slot 1 del AGR4 de CTL-LOS OLIVOS.,Se detecta acumulación de polvo en el filtro del equipo. Se realiza limpieza del filtro y se solicita dirigir la salida del aire hacia la repisa. Se mantiene en monitoreo por 48 horas sin presentar alarmas de temperatura.,Cisco,Hardware,Dañado,"",CE,"",MINAXMLSO01-AGR4-06
5562,685753668,MA181102834,Dec 04 2018 20:51,Dec,2018,Jazmin Cortes,Analin Sanchez,Telmex reporta baja potencia en  la fuente 1 del equipo CDVCXTURO02-AGR3.,Se detectan errores de RLDRAM en la tarjeta del slot 4 del distribuidor de Las Fuentes. Se realiza reemplazo de la tarjeta con RMA.,Cisco,Hardware,Dañado,"",CE,"",CDVCXTURO02-AGR3-06
5563,685766795,MA181200888,Dec 06 2018 10:14,Dec,2018,Eleuterio Garcia,Eric Caballero,Telmex reporta alta temperatura en el agregador OJAGXMODO05-AGR3-06 de la central Ojo de Agua. ,"Telmex realiza la migración de los servicios a la tarjeta del slot 3. Se crea plan de trabajo para aplicar reset a la tarjeta del módulo 2 y normalizar los servicios. Telmex aplico el reset a la tarjeta de manera exitosa, y se normalizaron los servicios.",Telmex,Terceros,Op. y Manto,"",CE,"",OJAGXMODO05-AGR3-06
5564,685777681,MA181201383,Dec 07 2018 13:13,Dec,2018,Luz Hernández,Eric Caballero,Telmex reporta alta temperatura en el agregador (ATLNJAAUO05-AGR1-06) de la central Autlan.,Telmex realiza migración de los puertos afectados a la tarjeta del slot 2. Se detecta falla en el componente selene de la tarjeta del slot 1. Se envía plan de trabajo para realizar el cambio de la tarjeta.,Telmex,Terceros,Op. y Manto,"",CE,"",ATLNJAAUO05-AGR1-06
5565,685778728,MA181201446,Dec 07 2018 16:06,Dec,2018,Jazmin Cortes,Analin Sanchez,Telmex reporta la tarjeta del slot 4 del equipo ZPPNJALAO0I-DIST1-09 en estado unknown.,"Telmex notifica que se presentó un corte de energía en la central, posterior a esta falla el equipo ME-3800X se quedó bloqueado. Para recuperar el equipo personal de CM se conectó por cable de consola y desbloqueo la repisa. ",Cisco,Hardware,Dañado,"",CE,"",ZPPNJALAO0I-DIST1-09
5566,685778825,MA1812001309,Dec 07 2018 16:29,Dec,2018,Jazmin Cortes,Analin Sanchez,Telmex reporta errores del diagnóstico TestFabricHealth en la tarjeta del slot 2 del equipo TPXNXMTPO02-AGR5-06. Con estos errores se vieron afectados los servicios de los puertos Gi2/11 y Gi2/12.,Telmex realizo reset de la PS sin apoyo de soporte Cisco. El cliente solicito el cambio de la fuente de poder del slot 1 del agregador 1 de la central Bosques del Valle. Se realiza el cambio con RMA enviado. El equipo presenta alta temperatura a la entrada durante las madrugadas. Por las noches se presentan los reinicios de la parte afectada.,Cisco,Hardware,Reset,"",CE,"",TPXNXMTPO02-AGR5-06
5567,685782750,MA181201787,Dec 09 2018 23:43,Dec,2018,Agustin Maldonado,Martin Camacho,"Telmex reporta los puertos Gi1/1, Gi1/2, y Gi1/3 sin tráfico en el agregador 9 de la central Ticul.","La fuente de poder del slot 1 presenta reinicios por la madrugada. Se realiza reset físico de la parte afectada, pero continúan las oscilaciones. Se envía RMA y se realiza el cambio de la parte dañada. Se detectan alarmas de temperatura en la supervisora del slot 6. Anteriormente ya se había realizado la limpieza de las fuentes de poder y del módulo de ventiladores en el SR 685294452.",Telmex,Consulta,N/A,"",CE,"",TCULYUTIO09-AGR9-06
5568,685794606,MA181202037,Dec 11 2018 09:17,Dec,2018,Eleuterio Garcia,Analin Sanchez,Telmex reporta aislado el agregador 12 de la central Comalcalco.,Telmex indica que el servicio de Puerto Vallarta 18 no está alcanzando el BW contratado (30Mb). Se realiza revisión del path sin encontrar falla en la red CE Cisco. Se detecta que no se recibe tráfico del equipo de acceso en el agregador 4 y tampoco tráfico de uninet en el distribuidor 1.,Telmex,Terceros,Fuerza,"",CE,"",CMLLTACOO07-AGR12-38
5569,685797290,MA181202033,Dec 11 2018 13:36,Dec,2018,Eleuterio Garcia,Analin Sanchez,Telmex reporta oscilaciones en la fuente de poder 1 del equipo CCLCXMBVO00-AGR1-06.,Se realiza envió del RMA para realizar la actividad. Telmex realiza el cambio de la tarjeta y normaliza los servicios a los puertos Gi1/1 al Gi1/3.,Cisco,Hardware,Dañado,"",CE,"",CCLCXMBVO00-AGR1-06
5570,685799704,MA181202178,Dec 11 2018 21:56,Dec,2018,Jazmin Cortes,Eric Caballero,"Telmex reporta constantes reinicios de la fuente de poder del módulo 1 en el equipo (ATEAJAATO03-AGR15-06) de la Central Atotonilco. 
",Se detecta la tarjeta del slot 1 con errores de RLDRAM.. Se solicita una ventana de mantenimiento para realizar el cambio de la tarjeta del slot 1 en el agregador NZYLXMAOO01-AGR1-06 de la central Aurora Oriente. Se envía plan de trabajo para realizar la actividad.. N/A,Cisco,Hardware,Dañado,"",CE,"",ATEAJAATO03-AGR15-06
